31.0, 31.0, 18.0, 33.0, -0.36666667461395264
30.0, 30.0, 18.0, 33.0, -0.30000001192092896
32.0, 32.0, 18.0, 33.0, -0.4333333373069763
33.0, 33.0, 18.0, 33.0, -0.5
34.0, 34.0, 18.0, 33.0, -0.5666666626930237
36.0, 36.0, 18.0, 33.0, -0.699999988079071
37.0, 37.0, 18.0, 33.0, -0.7666666507720947
38.0, 38.0, 18.0, 33.0, -0.8333333134651184
39.0, 39.0, 18.0, 33.0, -0.8999999761581421
37.0, 37.0, 18.0, 33.0, -0.7666666507720947
34.0, 34.0, 18.0, 33.0, -0.5666666626930237
35.0, 35.0, 18.0, 33.0, -0.6333333253860474
37.0, 37.0, 18.0, 33.0, -0.7666666507720947
38.0, 38.0, 18.0, 33.0, -0.8333333134651184
40.0, 40.0, 18.0, 33.0, -0.9666666388511658
37.0, 37.0, 18.0, 33.0, -0.7666666507720947
38.0, 38.0, 18.0, 33.0, -0.8333333134651184
39.0, 39.0, 18.0, 33.0, -0.8999999761581421
38.0, 38.0, 18.0, 33.0, -0.8333333134651184
39.0, 39.0, 18.0, 33.0, -0.8999999761581421
38.0, 38.0, 18.0, 33.0, -0.8333333134651184
39.0, 39.0, 18.0, 33.0, -0.8999999761581421
38.0, 38.0, 18.0, 33.0, -0.8333333134651184
39.0, 39.0, 18.0, 33.0, -0.8999999761581421
42.0, 42.0, 18.0, 33.0, -1.100000023841858
41.0, 41.0, 18.0, 33.0, -1.0333333015441895
42.0, 42.0, 18.0, 33.0, -1.100000023841858
40.0, 40.0, 18.0, 33.0, -0.9666666388511658
45.0, 45.0, 18.0, 33.0, -1.2999999523162842
57.0, 57.0, 18.0, 33.0, -2.0999999046325684
56.0, 56.0, 18.0, 33.0, -2.0333333015441895
55.0, 55.0, 18.0, 33.0, -1.9666666984558105
50.0, 50.0, 18.0, 33.0, -1.6333333253860474
42.0, 42.0, 18.0, 33.0, -1.100000023841858
37.0, 37.0, 18.0, 33.0, -0.7666666507720947
29.0, 29.0, 18.0, 33.0, -0.23333333432674408
18.0, 18.0, 18.0, 33.0, 0.5
14.0, 14.0, 18.0, 33.0, 0.7666666507720947
15.0, 15.0, 18.0, 33.0, 0.699999988079071
29.0, 29.0, 18.0, 33.0, -0.23333333432674408
47.0, 47.0, 18.0, 33.0, -1.4333332777023315
44.0, 44.0, 18.0, 33.0, -1.2333333492279053
39.0, 39.0, 18.0, 33.0, -0.8999999761581421
37.0, 37.0, 18.0, 33.0, -0.7666666507720947
35.0, 35.0, 18.0, 33.0, -0.6333333253860474
33.0, 33.0, 18.0, 33.0, -0.5
26.0, 26.0, 18.0, 33.0, -0.03333333507180214
29.0, 29.0, 18.0, 33.0, -0.23333333432674408
35.0, 35.0, 18.0, 33.0, -0.6333333253860474
39.0, 39.0, 18.0, 33.0, -0.8999999761581421
41.0, 41.0, 18.0, 33.0, -1.0333333015441895
42.0, 42.0, 18.0, 33.0, -1.100000023841858
47.0, 47.0, 18.0, 33.0, -1.4333332777023315
48.0, 48.0, 18.0, 33.0, -1.5
51.0, 51.0, 18.0, 33.0, -1.7000000476837158
53.0, 53.0, 18.0, 33.0, -1.8333333730697632
55.0, 55.0, 18.0, 33.0, -1.9666666984558105
58.0, 58.0, 18.0, 33.0, -2.1666667461395264
59.0, 59.0, 18.0, 33.0, -2.2333333492279053
62.0, 62.0, 18.0, 33.0, -2.433333396911621
63.0, 63.0, 18.0, 33.0, -2.5
62.0, 62.0, 18.0, 33.0, -2.433333396911621
60.0, 60.0, 18.0, 33.0, -2.299999952316284
59.0, 59.0, 18.0, 33.0, -2.2333333492279053
57.0, 57.0, 18.0, 33.0, -2.0999999046325684
56.0, 56.0, 18.0, 33.0, -2.0333333015441895
54.0, 54.0, 18.0, 33.0, -1.899999976158142
52.0, 52.0, 18.0, 33.0, -1.7666666507720947
50.0, 50.0, 18.0, 33.0, -1.6333333253860474
49.0, 49.0, 18.0, 33.0, -1.5666667222976685
46.0, 46.0, 18.0, 33.0, -1.3666666746139526
45.0, 45.0, 18.0, 33.0, -1.2999999523162842
43.0, 43.0, 18.0, 33.0, -1.1666666269302368
42.0, 42.0, 18.0, 33.0, -1.100000023841858
41.0, 41.0, 18.0, 33.0, -1.0333333015441895
39.0, 39.0, 18.0, 33.0, -0.8999999761581421
38.0, 38.0, 18.0, 33.0, -0.8333333134651184
37.0, 37.0, 18.0, 33.0, -0.7666666507720947
35.0, 35.0, 18.0, 33.0, -0.6333333253860474
34.0, 34.0, 18.0, 33.0, -0.5666666626930237
33.0, 33.0, 18.0, 33.0, -0.5
31.0, 31.0, 18.0, 33.0, -0.36666667461395264
29.0, 29.0, 18.0, 33.0, -0.23333333432674408
26.0, 26.0, 18.0, 33.0, -0.03333333507180214
27.0, 27.0, 18.0, 33.0, -0.10000000149011612
25.0, 25.0, 18.0, 33.0, 0.03333333507180214
26.0, 26.0, 18.0, 33.0, -0.03333333507180214
27.0, 27.0, 18.0, 33.0, -0.10000000149011612
28.0, 28.0, 18.0, 33.0, -0.1666666716337204
27.0, 27.0, 18.0, 33.0, -0.10000000149011612
28.0, 28.0, 18.0, 33.0, -0.1666666716337204
